resume_id,experience_index,company,title,location,start_date,end_date,responsibilities
065fe4d48554d170cc00d5135b697dfd,9,"WinterLeaf Entertainment, LLC.",Game Designer/ art team lead,null,January 2013,September 2013,"[""Recruited by the CEO to head up the newly formed design team for the company's upcoming online MMO."",""Promoted to art producer, managing a remote team of roughly 30 artists, including concept, texture, and model artists."",""Delivered high‑quality work ahead of projected company deadlines through effective remote team leadership.""]"
065fe4d48554d170cc00d5135b697dfd,10,BLM technologies,IT support contractor,Frederick Md,July 2012,January 2013,"[""Cycled out over 100 workstation set‑ups in less time than allotted by the client by batching their profile backups in chunks and trained fellow technicians, a process that became policy thereafter."",""Provided on‑site support after the hardware refresh, troubleshooting hardware and software issues.""]"
065fe4d48554d170cc00d5135b697dfd,11,Encore Marketing International,Employee intranet QA Analyst,null,April 2011,July 2012,"[""Developed a comprehensive test plan for a new employee intranet/knowledgebase system."",""Maintained a close working relationship with the development team, providing real‑time feedback on issues, bugs, and usability."",""Ensured fellow employees were well trained in the new system prior to launch."",""Helped keep employees on track with using the new system, increasing their productivity and access to needed knowledge.""]"
065fe4d48554d170cc00d5135b697dfd,12,Citi,Fraud database manager,Hagerstown MD,February 2008,March 2011,"[""Started as a call‑center representative, conducting credit‑card fraud investigations."",""Devised a comprehensive interdepartmental database housing known fraud data, which continues to save Citi thousands of dollars in potential fraud."",""Managed the development lifecycle of the database, ensuring usability for fraud investigators by applying insights gained from the role.""]"
d73b6159d29962ba7b56c7a582d1e1a7,0,"Casetext, Part of Thomson Reuters",Applied AI Research Manager,null,January 2025,Present,"[""Leading science team developing TR's next-generation agentic legal AI assistant, capable of handling complex multistep legal queries covering document understanding and analysis, legal deep research, and template-based litigation and transactional drafting"",""Overseeing science development on agentic LLM-based autoevals for complex agentic workflows, accounting for completeness and usability of sophisticated artifacts such as motions and contracts, accuracy and reliability of cited legal sources, and consistency and efficiency of agent trajectories""]"
d73b6159d29962ba7b56c7a582d1e1a7,1,"Casetext, Part of Thomson Reuters",Lead Machine Learning Researcher,null,January 2022,December 2024,"[""Design, develop, and deploy scalable solutions for legal and transactional natural language understanding, question answering, and retrieval"",""Designed, developed, and manage large-scale test suite for evaluating model and prompt changes to CoCounsel, Casetext's AI legal assistant based on Gemini and GPT4"",""Pretrain and fine-tune Transformer-based vector retrieval and cross-encoder models and integrate them with generative AI models in order to improve overall system speed, answer quality, and hallucination rate"",""Design and oversee data annotation process for legal training data""]"
d73b6159d29962ba7b56c7a582d1e1a7,2,Oak Ridge National Laboratory,Research Scientist,null,May 2021,January 2022,"[""Primary technical lead of 10+ member research team working on multi-year collaboration with National Cancer Institute to automate cancer surveillance using deep learning methods"",""Delivering production-ready automated pathology report coding API into NCI SEER registries, directly resulting in 15%-25% workload reduction for human registrars"",""Developing novel algorithms for knowledge-oriented pretraining of Transformer language models on long clinical and biomedical text"",""Developing capabilities for massively distributed pretraining of custom Transformer architectures on Summit and Frontier leadership-class supercomputers""]"
d73b6159d29962ba7b56c7a582d1e1a7,3,Oak Ridge National Laboratory,Deep Learning Postdoctoral Researcher,"Knoxville, Tennessee Area",January 2020,April 2021,"[""Develop and deploy deep learning architectures for automated information extraction from cancer pathology reports; techniques include CNN, RNN, and Transformer-based approaches"",""Develop autonomous driving agents in CARLA simulation environment using end-to-end deep imitation learning and deep reinforcement learning methods"",""Develop and apply multi-task, transfer learning, semi-supervised, visualization/interpretability, and uncertainty quantification methods for deep learning models"",""Scale deep learning algorithms across multiple GPUs and nodes on Oak Ridge supercomputer clusters""]"
d73b6159d29962ba7b56c7a582d1e1a7,4,null,Deep Learning PhD Student,null,January 2017,December 2019,"[""Developed new state-of-the-art text classification model for cancer pathology reports based on neural self-attention; the approach achieves better accuracy and trains over 10x faster than the previous state-of-the-art method"",""Developed visualization tool for interpretable deep learning for clinical text classification using neural attention weights"",""Developed novel methodology to identify and correct for mismatches between human expert annotations and the content reported within individual cancer pathology reports; this method improves classification accuracy on cancer pathology reports by up to 10%""]"
d73b6159d29962ba7b56c7a582d1e1a7,5,University of Georgia,Graduate Research Assistant,null,August 2016,December 2016,"[""Work with interdisciplinary team on human activity recognition project that attempts to classify activity type based on hip-worn accelerometer device"",""Developed convolutional-LSTM model that achieves competitive performance on human activity recognition tasks without requiring manual engineering of features""]"
d73b6159d29962ba7b56c7a582d1e1a7,6,Noble Systems,Technical Writer,Greater Atlanta Area,March 2012,July 2016,"[""Produce customer-facing online training for a wide range of contact center products, including campaign management software, IVR scripting interfaces, and more"",""Maintain and develop structure, templates, procedures, and single-sourcing guidelines for internal, VAR, and customer knowledge bases—content includes product technical specifications, client connectivity information, troubleshooting and configuration guides, database reference tables, and best practices"",""Troubleshoot all technical problems related to internal and customer knowledge bases, including issues with HTML/CSS formatting, Team Foundation Server version control, and nightly auto-build and publishing process""]"
21520c755d5fd7bc69b610a60bf0f1ba,0,Mahajan Capital LLC,AI and Data Analytics Intern,"Jersey City, NJ",March 2026,Present,"[""Developing an automated bank reconciliation and financial reporting platform using Python, SQL, and data modeling to streamline month-end close workflows, reducing reconciliation time by 50%+."",""Building anomaly detection and forecasting models to identify unusual spending patterns, improve budget planning accuracy, and reduce manual finance operations by 60%."",""Designing OCR-based receipt digitization and automated tax categorization workflows to improve AR/AP tracking and reduce invoice processing effort."",""Creating interactive KPI dashboards with drill-down reporting by client, category, and period to improve financial visibility and decision-making."",""Optimizing Firestore queries, indexing, and backend workflows to support scalable multi-client analytics with sub-second dashboard response times.""]"
360efe61e9acf3abf27a39bad75bac7f,0,Women In Data™#,Lead,"San Antonio, Texas Metropolitan Area",March 2023,Present,"[""Cultivated a supportive and inclusive environment for professional growth and mentorship among members."",""Coordinated chapter events, created educational content, and organized speaker series to promote diversity and inclusion within the data profession.""]"
360efe61e9acf3abf27a39bad75bac7f,1,Alamo Colleges District,Senior Statistical Research Specialist,"Texas, United States",2024,Present,[]
360efe61e9acf3abf27a39bad75bac7f,2,Freelance,"Data Scientist, Freelance Hourly work",United States,December 2022,Present,"[""Al based projects."",""Client collaboration: Engaging with clients to define project goals and scope."",""Data processing: Collecting, cleaning, and exploring datasets for analysis."",""Model development: Building and refining machine learning models."",""Results communication: Interpreting and presenting insights to clients."",""Continuous improvement: Staying updated and iterating for optimal results."",""Providing post-project support, including assistance with model deployment, interpretation of ongoing results, and addressing any questions.""]"
360efe61e9acf3abf27a39bad75bac7f,3,Refonte Learning,Data Specialist,null,December 2024,May 2025,"[""Gained hands‑on experience with a wide range of technical and problem‑solving skills essential for managing and processing data at scale."",""Learned to write efficient SQL queries and work with relational databases such as PostgreSQL, MySQL, or SQL Server."",""Developed a strong understanding of data modeling concepts like normalization, joins, and indexing, as well as exposure to NoSQL databases like MongoDB or Cassandra."",""Built and maintained ETL (Extract, Transform, Load) pipelines—automated workflows that collect raw data, clean and transform it, and load it into storage systems or data warehouses."",""Learned to use modern data tools and platforms such as Apache Airflow for orchestration, Apache Spark for big data processing, and cloud services like AWS, Azure, or GCP for scalable data infrastructure."",""Gained practical skills in debugging, performance optimization, and documentation, while learning how to collaborate in a team using version control (e.g., Git) and project management tools.""]"
360efe61e9acf3abf27a39bad75bac7f,4,Self Employed,"Contributing Technical Writer, Hourly Work",United States,October 2022,April 2024,"[""Technical Writing: Developing the ability to communicate complex technical concepts clearly and concisely through written documentation."",""Research: Conducting thorough research to gather information and ensure accuracy in technical documentation."",""Collaboration: Working closely with subject matter experts, engineers, and other stakeholders to gather information and create comprehensive documentation."",""Editing and Proofreading: Refining written content to ensure clarity, consistency, and adherence to style guidelines."",""Project Management: Managing multiple documentation projects simultaneously, prioritizing tasks, and meeting deadlines effectively."",""User Empathy: Understanding the needs and perspectives of users to create documentation that is user‑friendly and meets their requirements."",""Continuous Learning: Staying updated on industry trends, new technologies, and best practices in technical writing to improve skills and enhance documentation quality.""]"
360efe61e9acf3abf27a39bad75bac7f,5,Data Glacier,Data Scientist,"Texas, United States",August 2022,December 2022,"[""Gaining experience in data collection, data engineering."",""Applying machine learning techniques to analyze and interpret data for various projects."",""Working closely with cross‑functional teams on model development."",""Data preprocessing, and feature engineering."",""Gaining hands‑on experience in deploying and optimizing machine learning models."",""Learning and Growth: Embracing a dynamic learning environment to apply theoretical knowledge in practical, real‑world scenarios.""]"
360efe61e9acf3abf27a39bad75bac7f,6,University of Missouri-Columbia,Researcher,"Columbia, Missouri Area",August 2011,January 2021,"[""Successfully conducted extensive research and data analysis to identify trends and patterns."",""Worked autonomously or collaborated as part of global research team."",""Collaborated with senior researchers in design, testing, and reporting of research projects."",""Working in groups."",""Conducting field work and maintaining Instrumentations."",""Leading groups."",""Remote sensing and GIS."",""Linux, Windows, Matlab, C+, Python, Shell Programing."",""Presenting projects in conferences and for public."",""Creating SQL queries to extract data from multiple sources for reporting purposes and research purposes."",""Generating reports and graphs based on complex datasets."",""Providing technical support."",""Creating reports, and dashboards."",""Successfully authored and published two substantial projects as scientific papers in esteemed journals, contributing valuable insights to the respective fields.""]"
360efe61e9acf3abf27a39bad75bac7f,7,University of Missouri-Columbia,Geoscience Lecturer,"Columbia, Missouri, United States",August 2015,June 2017,"[""Teaching Skills: Developing the ability to effectively convey complex concepts to students through lectures and presentations."",""Communication Skills: Enhancing my communication skills through interactions with students and providing feedback on assignments."",""Leadership Skills: Assisting the professor in managing the classroom environment and facilitating discussions."",""Problem-Solving Skills: Addressing challenges that arise in the classroom and finding solutions to ensure effective learning."",""Time Management: Balancing my responsibilities as a teaching assistant with my own coursework and personal commitments.""]"
360efe61e9acf3abf27a39bad75bac7f,8,Earthquake Research Center/seismological Network,Geophysicist/ Seismologist,null,January 2001,July 2011,[]
006bc41d786d3c24f68e4910ecc762ab,0,The Home Depot,Data Analyst (Remote),"Atlanta, Georgia, United States",February 2025,January 2026,"[""Applied Python, SQL, and Excel to collect, clean, and analyze large‑scale competitive and product assortment data."",""Built automated data pipelines, including web scraping workflows, to aggregate and standardize external competitor data."",""Performed exploratory analysis to identify gaps and opportunities in product assortment, informing data‑driven business recommendations."",""Partnered with cross‑functional teams to translate analytical findings into actionable strategies and process improvements.""]"
006bc41d786d3c24f68e4910ecc762ab,1,Newrest,Data Analyst,"Atlanta, Georgia, United States",January 2024,February 2025,"[""Developed and optimized SQL queries for large relational datasets to support operational analytics and ad hoc analysis."",""Developed Python scripts to automate data ingestion, parsing, cleaning, and analysis, reducing manual reporting effort."",""Built stakeholder‑facing dashboards and reports in PowerBI and Excel to support daily/weekly decision‑making across multiple projects."",""Streamlined reporting and workflow automation using SSRS and Microsoft Power Automate."",""Supported the rollout of a cloud‑based ERP system by integrating new data sources and optimizing reporting pipelines.""]"
006bc41d786d3c24f68e4910ecc762ab,2,Emory University,Graduate Student Researcher,"Atlanta, Georgia, United States",June 2022,December 2023,"[""Built automated computer vision workflows in Python to process and analyze large volumes of experimental video data."",""Extracted frame‑level features from time‑series video data using image preprocessing techniques (grayscale conversion, thresholding, segmentation)."",""Quantified spatial and temporal patterns in swarm behavior by computing area and movement metrics across millions of frames.""]"
006bc41d786d3c24f68e4910ecc762ab,3,SweetWater Brewing Company,Data Analyst and Engineering Intern,"Atlanta, Georgia, United States",June 2023,October 2023,"[""Used Excel to create and organize data structures across multiple areas of brewing, production, and sales."",""Developed and maintained interactive preventive maintenance schedule for production/brewing equipment."",""Used cloud ERP (Rootstock) to manage work orders and update brewing recipes.""]"
006bc41d786d3c24f68e4910ecc762ab,4,NASA - National Aeronautics and Space Administration,"NASA Intern, Student Airborne Research Program (SARP)",United States,June 2021,August 2021,"[""Processed large‑scale multispectral and hyperspectral satellite/arial imagery for pixel‑level classification and change detection."",""Applied endmember‑based spectral unmixing methods to classify vegetation using curated spectral libraries."",""Integrated ENVI/ViPER Tools with Python workflows to support automated image analysis."",""Interpreted classification outputs to quantify environmental impact of wildfire events.""]"
006bc41d786d3c24f68e4910ecc762ab,5,University of Cincinnati,Undergraduate Research Fellow,"Cincinnati, Ohio, United States",May 2020,August 2020,"[""Used ROOT to analyze data taken at the LHCb experiment at CERN, to measure the mass of a short‑lived subatomic particle via a specified decay channel."",""Used LaTeX and PowerPoint to present findings to the department.""]"
006bc41d786d3c24f68e4910ecc762ab,6,Grayback Forestry Inc,Wildland Firefighter / EMT,"Missoula, Montana, United States",April 2017,November 2017,"[""Worked across the western U.S. fighting forest fires in hazardous conditions."",""Managed all medical emergencies on my crew and administered life‑saving care."",""Dug trenches, cut trees, and cleared brush to create fire lines, using axes, chainsaws, and hand tools in dangerous and flammable environments.""]"
31ab64871fb286459ffc4be8de13df5d,0,Tableau Training,Data Analytics Certificate Candidate,null,July 2023,Present,"[""Cleaned, manipulated, visualized, and analyzed raw data using spreadsheet software (i.e., Google Sheets) and BI data visualization tool (i.e., Tableau)."",""Conducted an exploratory data analysis (EDA) to provide key stakeholders with data-based evidence of user success characteristics to make the business case for additional funding."",""Created DDL and DML SQL queries from formal and ad hoc data requests to draw insights and make data-driven recommendations to support company growth."",""Built a Tableau Story with interactive dashboards and dashboard objects to report insights from the comparative analysis completed in Tableau Desktop to technical and non-technical stakeholders.""]"
31ab64871fb286459ffc4be8de13df5d,1,Amazon,Associate,null,November 2021,September 2023,"[""Track area performance metrics by compiling and analyzing data into daily reports using Excel and internal Amazon software, to improve production of work across operational workflows leading to a 15% reduction in performance errors and a 10% decrease in operational costs."",""Spearheaded the successful training of over 50% of ship dock personnel using the innovative SDLP pilot program, improving overall operational efficiency by 25%. Implemented data-driven solutions to enhance turnover rates, resulting in a 10% improvement in associate retention."",""Responsible for conducting staging audits to validate virtual data against physical staging counts, ensuring data accuracy and integrity. Monitored scan compliance on palletized lanes, reporting findings in real-time to the senior leadership team, supporting Data Engineering and Analytics performance."",""Maintained rigorous quality control standards, surpassing industry benchmarks with a 35% improvement in quality metrics.""]"
31ab64871fb286459ffc4be8de13df5d,2,TruVista,Sr Manager - Regulatory & Compliance | Data Analyst,null,February 2000,November 2021,"[""Utilized SQL Server, Power BI, and Excel to create advanced spreadsheets, databases, and interactive dashboards, resulting in efficient data tracking, analysis, and reporting. Achieved a 20% improvement in data accuracy and reporting speed, enhancing decision-making processes."",""Prepared and delivered comprehensive reports (80%) alongside Senior Analyst to senior management and audit teams, providing valuable insights, issue identification, and strategic recommendations."",""Managed budgets and timelines for complex grant projects, each valued at up to $4.5 million. Ensured the timely completion of project milestones and compliance with financial regulations."",""Spearheaded a 6-month company-wide software conversion initiative, streamlining processes and enhancing efficiency across the organization."",""Led and supervised a team of 5+ professionals, optimizing task assignments based on individual skill sets, resulting in a 25% increase in company productivity within one month.""]"
dd2198a258a833d015547255c15ad10b,0,Freelance,Freelance Data Analyst,null,November 2024,Present,"[""Conduct data analysis using SQL, Python, and Tableau on real-world datasets."",""Develop interactive dashboards and reports for business insights."",""Perform data cleaning, automation, and trend analysis."",""Completed multiple projects through Google & Meta Data Analytics certifications, and Maven Analytics."",""Actively expanding skills in business intelligence and data-driven decision-making.""]"
dd2198a258a833d015547255c15ad10b,1,4 Legal English,Director,null,January 2022,Present,"[""Host of the 4 Legal English Podcast and creator of the 4 Legal English website, providing online courses and resources to help lawyers and law students improve their Legal English skills."",""Develop blog content, courses, and podcasts covering Common Law principles, legal terminology, and professional communication to support legal professionals worldwide."",""Utilized Excel and data analysis techniques to track customer engagement, course completion rates, and podcast listener trends, generating insights to optimize content strategy and improve user experience.""]"
dd2198a258a833d015547255c15ad10b,2,4 Business English,Director,null,December 2022,Present,"[""Manage the 4 Business English website, designing and teaching online courses to help professionals enhance their Business English communication skills."",""Utilize data analysis in Excel to track course engagement and optimize learning content based on user insights.""]"
dd2198a258a833d015547255c15ad10b,3,Tbilisi Tomorrow Institute,Director,null,June 2019,August 2022,"[""Director and one of the Founding Members of the Tbilisi Tomorrow Institute, a research and policy think-tank focused on the issues that will shape Tomorrow."",""Dedicated to become the leading institute in Eastern Europe and illuminating the complex issues of technological advances that are changing how businesses operate, governments govern, and people live their lives."",""Focused on areas such as Artificial Intelligence, Data & Privacy, Entrepreneurship, and Biotechnology.""]"
dd2198a258a833d015547255c15ad10b,4,University of Georgia (Tbilisi),Associate Professor Of Law,null,September 2014,January 2022,[]
d1945b0cffd82002f954a583f078374a,0,Genentech,Senior Software Engineer,San Francisco Bay Area,November 2024,Present,"[""Developed and maintained scalable software solutions for biotech research workflows at Genentech."",""Designed a secure GraphQL authorization layer for workspace-specific data access, enhancing privacy and team collaboration."",""Built FastAPI-based proxies for external registry integration, streamlining Cell Line, Biospecimens, and Donor data management."",""Aligned data models with global ontology services for improved consistency and interoperability."",""Created Python/AWS Lambda functions to automate lab instrument log processing and event creation."",""Collaborated on a scalable image registration service with analysis, deep-zoom viewing, and metadata integration to support ML and research.""]"
d1945b0cffd82002f954a583f078374a,1,Soley Therapeutics,Senior Software Consultant,San Francisco Bay Area,June 2023,November 2024,"[""Provided pharma/biotech consulting services."",""Led development of large-data pipeline, data warehouse, and REST API to facilitate AI/ML model training and scientific applications to drive AI research for drug discovery.""]"
d1945b0cffd82002f954a583f078374a,2,Autodesk,Senior Principal Software Engineer,"San Francisco, California, United States",April 2021,June 2023,"[""Developed microservices and web APIs to allow fluent data exchange between users of various Autodesk BIM applications including Revit, AutoCAD, and Inventor.""]"
d1945b0cffd82002f954a583f078374a,3,Autodesk,Senior Software Engineer,"1 Market, San Francisco, CA",November 2014,April 2021,"[""Developed APIs and Cloud Services for the Digital Manufacturing Group to help accelerate manufacturing solution offerings and supported continued development on Autodesk Cloud Services applications such as TinkerCAD."",""Designed and developed new apps and micro-services including Autodesk Fusion Production, Forge Content, Forge Schema and applications of the observability pipeline.""]"
d1945b0cffd82002f954a583f078374a,4,Eidera/Archimedes,Senior Software Engineer,San Francisco Bay Area,June 2012,November 2014,"[""Aided in developing a full-scale simulation model of human physiology, diseases, behaviors, interventions, and healthcare systems using advanced methods of mathematics, computing, and data systems which enables managers, researchers, administrators, and policymakers to run clinically realistic virtual trials on any population and create compelling evidence to make decisions in health and economic outcomes research, policy creation, clinical trial design, and performance improvement."",""Worked closely with a team of scientists developing, validating, and applying a mathematical model of disease progression treatment."",""Maintained and tuned a Hadoop cluster used by research scientists to do large scale computation across datasets of health records.""]"
d1945b0cffd82002f954a583f078374a,5,DNA Direct,J2EE Software Engineer,null,January 2009,June 2012,"[""Developed clinical decision tools to bring the power of personalized medicine to patients, providers and payors, reducing health risks, preventing disease and better targeting therapies.""]"
d1945b0cffd82002f954a583f078374a,6,"XDx (now CareDx, Inc.)",Software Engineer,null,March 2008,November 2008,"[""Conducted research and development of scientific processes to bring about less invasive solutions for transplant patients using molecular diagnostics.""]"
d1945b0cffd82002f954a583f078374a,7,Orb Networks,J2EE Software Engineer,null,August 2004,March 2008,"[""Developed innovative solutions to serve personalized media ubiquitously to consumers.""]"
d1945b0cffd82002f954a583f078374a,8,Amgen/Tularik,J2EE Software Engineer,null,March 2004,August 2004,"[""Supported research scientists to develop algorithms for large array analysis facilitating drug discovery.""]"
1e7af62894bc765d18980a9d3bf024ea,0,H-E-B,Consultant,"London Area, United Kingdom",November 2022,Present,"[""Actively building a forecasting engine for retail grocery promotions."",""Specializing in retail grocery forecasting and implementing best practices in machine learning pipelines."",""Writing Python and PySpark code for data science applications, with a focus on enhancing accuracy and efficiency in a dynamic retail environment.""]"
1e7af62894bc765d18980a9d3bf024ea,1,Ouiteo Technologies,Founder & CEO,"London, England, United Kingdom",March 2021,Present,"[""Leading a B2B SaaS company that delivers AI-powered automation for e-commerce workflows. (e.g., collection sorting, stock management, etc)"",""Empowering e-commerce businesses with data-backed, intelligent automation.""]"
1e7af62894bc765d18980a9d3bf024ea,2,GfK,Consultant,"London, England, United Kingdom",January 2021,November 2022,"[""Hands-on role in designing and implementing a forecasting engine in GCP that considers multiple factors holidays, trends, etc for manufacturing companies.""]"
1e7af62894bc765d18980a9d3bf024ea,3,ICIX,Consultant,"London, England, United Kingdom",October 2020,November 2020,"[""Building analytics dashboard using Salesforce Einstein to help sales activities.""]"
1e7af62894bc765d18980a9d3bf024ea,4,Conga,"Director, Data Science","London, Greater London, United Kingdom",July 2018,August 2020,"[""Managed project to develop pricing optimization models using machine learning algorithms for customers across industries."",""Designed prototype of machine learning solution to automate tender and RFP process."",""Built customized tool to extract metadata from > 10K legal documents for customer with $1 BN net profit."",""Worked closely with sales teams to provide subject matter expertise and solutioning support for important client proposals and RFPs."",""Led proof of concepts for key customers and prospects including engagement setup, scoping, and execution."",""Collaborated with product management and engineering groups to convert effective new models into SaaS products."",""Provided advisory services to client to guide them in setting strategy and future direction in data analytics space.""]"
1e7af62894bc765d18980a9d3bf024ea,5,Conga,Lead Data Scientist / Senior Data Scientist,"San Mateo, California",September 2015,June 2018,"[""Designed and deployed cross-sell/up-sell recommendation model for three customers in subscription based business; model led to company’s first machine learning product which generated ~$100K in recurring annual revenue."",""Created pricing optimization model for internal sales operations team; initial results show 10% improvement in quoting and negotiation process time."",""Developed data processing pipeline to automatically process ingested data and update production models."",""Built dashboards using Salesforce Einstein Analytics and designed data transformation process.""]"
1e7af62894bc765d18980a9d3bf024ea,6,Conga,Data Scientist,"San Mateo, California",August 2014,August 2015,"[""Conducted big data analysis for internal sales operations team; recommendations resulted in new company-wide sales strategy."",""Built and developed opportunity scoring model for internal sales operations team, which predicted the probability of success of each sales deal."",""Visualized large data set for enterprise customers with business intelligence software such as Tableau, Salesforce Einstein Analytics, and R-Shiny.""]"
1e7af62894bc765d18980a9d3bf024ea,7,Corning Incorporated,Consultant,"Corning, NY",December 2013,April 2014,"[""Identified and evaluated market-entry strategies for new product by conducting conjoint analysis and implementing customer survey.""]"
1e7af62894bc765d18980a9d3bf024ea,8,Hyundai Motor Company,Machine Learning Engineer,"Hwaseong, Gyeonggi-do, Korea",July 2007,June 2012,"[""Managed seven development projects for advanced technologies and systems for automobile and road safety, called ADAS (Advanced Driver Assistance Systems); valued at ~$350 million."",""Developed models using machine learning algorithms to detect vehicles and to trace locations of them; models were used as one of key algorithms for systems."",""Led a cross-functional team from different organizations to develop new systems.""]"
cd4de13e19ae2218eb1aa6c55f3fdc79,0,Calfus Inc.,Senior Software Engineer,San Francisco Bay Area,January 2026,Present,[]
cd4de13e19ae2218eb1aa6c55f3fdc79,1,Calfus Inc.,Software Engineer,San Francisco Bay Area,October 2023,January 2026,"[""Developed software using Python, TypeScript, FastAPI, Temporal, GenAI, AWS, Docker, Kubernetes, Ansible, and Terraform.""]"
cd4de13e19ae2218eb1aa6c55f3fdc79,2,BNY Financials,Cloud Engineer,"New York, United States",January 2023,May 2023,"[""Developed software applications on micro‑services architecture using Docker containers, Docker Compose, and Kubernetes."",""Optimized MongoDB performance by creating various indexes on different collections."",""Created EC2 instances and implemented large multi‑node Hadoop clusters in AWS cloud from scratch using automated scripts such as Terraform."",""Performed data framing, data analysis, and data representation using Python Pandas."",""Developed consumer‑based features and applications using Python, Django, HTML and Test‑Driven Development (TDD)."",""Developed server‑based web traffic statistical analysis tool using Flask and Pandas.""]"
cd4de13e19ae2218eb1aa6c55f3fdc79,3,Raymond James,Software Engineer Intern,"St Petersburg, Florida, United States",May 2022,July 2022,"[""Designed and implemented data extract reports for the Tax Credit Funds application, utilized by 130 active users to manage tax, property, and funds information for the bank division."",""Streamlined build automation pipeline utilizing Jenkins to optimize the CI/CD process, resulting in a 40% improvement in efficiency."",""Developed an automated unit testing system, yielding a more reliable and robust environment with an 80% reduction in manual testing.""]"
cd4de13e19ae2218eb1aa6c55f3fdc79,4,EY Technology Solutions,Software/Cloud Developer,"Mumbai, Maharashtra, India",October 2020,July 2021,[]
cd4de13e19ae2218eb1aa6c55f3fdc79,5,DIBC,Software Engineer,"Mumbai, Maharashtra, India",June 2019,July 2020,[]
c4e9de0fc308c54981e0821829865170,0,Nayuta Analytics,Data Consultant,null,May 2025,January 2026,"[""I successfully transformed data management processes, enhancing operational efficiency and transparency."",""Unified disparate data sources into a centralized database, significantly improving data accessibility."",""Collaborated with shareholders to define business logic for a variable compensation structure, ensuring clarity in commission rules."",""Created an automated ETL pipeline, providing the Finance team with real-time sales data every morning.""]"
c4e9de0fc308c54981e0821829865170,1,Gener8,Data Scientist,null,February 2024,January 2025,"[""Conducted feature engineering and signal validation on behavioral data for hedge fund clients to assess alpha-generating potential."",""Developed supervised learning models to predict missing demographic attributes, achieving 85% accuracy in demographic prediction."",""Engineered a multi-modal customer segmentation framework to identify high-value behavioral cohorts for targeted marketing."",""Collaborated with product and commercial teams to create a data-driven persona framework that informed market strategy.""]"
c4e9de0fc308c54981e0821829865170,2,Nokia,Research And Development Engineer,"Hangzhou, Zhejiang, China",March 2017,May 2019,"[""Maintained and deployed scalable LTE and emerging 5G wireless communication simulation systems to support next-generation network research.""]"
2f2810ae39cf1fe2c635772747cb9553,0,Texas Health and Human Services,Performance Visualization Specialist (Data Analyst V),"Austin, Texas, United States",April 2024,Present,"[""Design visualizations in Tableau that assist internal customers in monitoring aspects of their performance."",""Automating ETL processes for the data that populates various visuals (mostly using Python)."",""Writing SQL scripts to assist the Data Engineering team in constructing new database views to be used in visualizations."",""Assisting the Performance Analysis team in fine-tuning mathematical/statistical calculations to accurately measure performance and to capture the customer's documented business requirements."",""Informing the Data Engineering team of the nuances of business requirements, so they can understand why calculations must be executed or data joined in a particular manner."",""Training team members in documenting technical requirements accurately."",""Training team members in technical aspects of effective visual design in Tableau."",""Training team members in Python and SQL skills.""]"
2f2810ae39cf1fe2c635772747cb9553,1,Texas Health and Human Services,Performance Visualization Specialist,"Austin, Texas, United States",March 2022,April 2024,"[""Design visualizations in Tableau that assist internal customers in monitoring aspects of their performance."",""Automating ETL processes for the data that populates various visuals (mostly using Python)."",""Writing SQL scripts to assist the Data Engineering team in constructing new database views to be used in visualizations."",""Assisting the Performance Analysis team in fine-tuning mathematical/statistical calculations to accurately measure performance and to capture the customer's documented business requirements."",""Informing the Data Engineering team of the nuances of business requirements, so they can understand why calculations must be executed or data joined in a particular manner."",""Training team members in documenting technical requirements accurately."",""Training team members in technical aspects of effective visual design in Tableau."",""Training team members in Python and SQL skills.""]"
2f2810ae39cf1fe2c635772747cb9553,2,Springboard,Data Analyst Fellow,null,January 2021,December 2021,"[""Constructed SQL queries to extract actionable insights from relational databases."",""Authored Python programs, functions, and routines to clean, combine, analyze, and visualize data from several datasets simultaneously."",""Visualized and presented statistically complex data to audiences of 10+ members of varying technical expertise."",""Conceptualized business problems using the HDIEP framework, SMART problem statements and MECE principles.""]"
2f2810ae39cf1fe2c635772747cb9553,3,BLACKERBY VIOLIN SHOP LLC,Commercial Manager,"1111 W. Anderson Lane, Austin TX 78757, U.S.A",October 2015,April 2021,"[""Regularly mined large database comprising customer sales histories, customer profiles, and inventory for insights to craft segmented marketing campaigns that increased sales by 15% - 25% per campaign."",""Facilitated multiple conversions of entire database prior to transition to new software (from Quick Books, to Clover, to RAIN, to AIM POS systems)."",""Trained staff on the use of new software, shop policies, rental accounts management, and all aspects of shop operation."",""Advised the business owners on new product lines, drafted warranties, rental and sales policies, and other documents."",""Created and launched the Blackerby Young Violinists (Young Artists) Competition in 2019.""]"
2f2810ae39cf1fe2c635772747cb9553,4,Blackerby Violin Shop,Sales Manager,"Austin, Texas, United States",August 2004,October 2015,"[""Increased revenue from sheet music sales by 15% in six months, through returning unsellable product, reducing the frequency of orders, and negotiating with vendors to reduce wholesale costs."",""Prepared bids for schools needing new equipment."",""Worked with employees to establish consistent customer service protocols for sales, discounts, trade-ins, and repairs.""]"
2f2810ae39cf1fe2c635772747cb9553,5,Southwestern University,Assistant Professor of Music Theory,"Georgetown, Texas, United States",August 2003,July 2004,"[""Courses taught: Freshman Music Theory and Ear Training; Contemporary Styles and Techniques; Orchestration.""]"
